"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDW40","OUT045",2268.41775845201
"DRI11","OUT013",1856.25520985776
"FDN50","OUT046",1581.40023019078
"FDR12","OUT046",2793.02863581051
"FDT34","OUT027",3113.36230819022
"FDW11","OUT035",1150.57685120905
"NCO30","OUT027",4354.20418167845
"FDZ34","OUT017",3176.86820679574
"FDU45","OUT017",1956.32325745623
"NCD42","OUT035",783.173800225563
"FDX25","OUT045",2820.13503110322
"NCR29","OUT046",899.729052365615
"FDX43","OUT019",773.443061838294
"FDB04","OUT010",-454.801391419768
"FDR49","OUT027",2227.34364555865
"FDS39","OUT018",2015.32518502732
"FDW58","OUT045",1626.08100987128
"FDG22","OUT019",-1195.79894154813
"FDG31","OUT017",1130.17888592349
"NCV53","OUT027",5223.61311004136
"DRJ37","OUT035",2553.44823521591
"FDV07","OUT035",1917.16557839913
"FDW52","OUT018",2437.27882940907
"FDT15","OUT045",2929.46190650725
"FDD02","OUT018",1616.1817638892
"FDM16","OUT035",1421.87080824157
"NCE55","OUT046",2765.62474515884
"FDB57","OUT018",3278.7609809288
"FDQ04","OUT013",761.284538888262
"FDQ47","OUT019",-1273.35004198828
"FDY14","OUT019",2255.58939345646
"DRK37","OUT017",3057.03056212986
"FDO25","OUT017",3397.87883259051
"FDL57","OUT046",4142.12546595914
"NCK29","OUT018",1620.40209686367
"FDK46","OUT027",5564.60871660878
"NCB43","OUT010",989.980177854918
"DRE01","OUT027",5224.94564985783
"FDC46","OUT018",2660.17380378901
"FDQ23","OUT045",1605.19168393427
"FDX38","OUT049",981.273326496305
"FDG60","OUT018",3445.29374177479
"FDW55","OUT017",4063.34519252654
"FDP39","OUT013",872.610659781196
"FDB20","OUT018",1027.07027962593
"FDV21","OUT017",2081.46330174266
"FDZ02","OUT013",1634.20584612215
"FDP19","OUT027",3476.71768837779
"FDA38","OUT035",3950.72857737113
"FDH22","OUT045",1912.11491075379
"DRM11","OUT045",4019.29006962421
"FDO12","OUT027",4558.04922380973
"FDT14","OUT049",2041.40980316698
"FDW34","OUT010",1934.46661143676
"FDG04","OUT027",4469.96730087526
"FDW59","OUT018",1131.35072701758
"FDR33","OUT018",1472.89138464747
"FDP32","OUT013",2055.7582168066
"FDL13","OUT027",5178.2408208599
"FDD22","OUT013",1840.41530011065
"FDV40","OUT027",2658.45555406267
"NCD55","OUT046",704.750353785617
"FDQ20","OUT010",-1180.29910515421
"FDD28","OUT045",889.585774366778
"FDC39","OUT045",3213.97570515649
"NCR17","OUT049",1951.92471665572
"DRO35","OUT018",1570.43194695786
"FDF40","OUT049",4072.49204149927
"FDR31","OUT018",2090.98020858473
"NCQ41","OUT017",3199.55951312518
"FDP38","OUT046",849.767146861018
"NCU54","OUT027",4738.19081996296
"FDG22","OUT018",390.758787093396
"DRK59","OUT013",3711.57301183842
"FDC37","OUT046",1713.66874541703
"NCO42","OUT013",2353.02186133401
"NCT42","OUT017",2487.81887736932
"FDX27","OUT035",1679.00615251356
"FDV40","OUT018",965.474440690534
"FDT45","OUT027",2350.74077540902
"FDS47","OUT019",-499.714511097587
"FDR45","OUT035",3918.89983139285
"FDB03","OUT045",3732.95733116399
"FDO49","OUT035",1068.79330291219
"FDU60","OUT027",4160.8803785833
"FDB26","OUT018",640.570328707456
"FDB46","OUT017",3528.07894897954
"FDQ37","OUT019",1179.54830323691
"FDN03","OUT017",4100.4126600632
"NCX30","OUT045",3838.67028590741
"FDK32","OUT019",613.893197314919
"DRM47","OUT013",3074.54134869051
"NCO02","OUT046",1056.28650233978
"FDP04","OUT013",1080.35230198217
"NCO43","OUT049",1676.33959490838
"FDD59","OUT013",1414.51114753549
"FDQ10","OUT017",2862.72607116948
"FDW45","OUT035",2534.39436324004
"NCK30","OUT049",4103.05517512825
"FDU31","OUT018",3186.95350566673
"NCQ17","OUT019",540.486384060866
"FDN01","OUT017",2907.17203607546
"FDZ19","OUT049",2869.32966068649
"DRG37","OUT017",2598.60492905404
"FDE32","OUT045",578.410115164635
"FDO34","OUT049",2787.96401445711
"FDM04","OUT019",-994.665813079731
"FDZ25","OUT049",2879.4204011362
"FDU08","OUT049",1709.75481780333
"NCW30","OUT045",3963.6746782777
"NCM18","OUT013",995.45362494226
"FDS22","OUT035",916.473177752046
"NCH18","OUT017",3949.51993090016
"FDC23","OUT013",2886.06012142189
"FDY46","OUT013",2997.94178346739
"NCU06","OUT046",3598.56778813416
"FDX57","OUT045",1560.16904752799
"FDX36","OUT027",5035.41917587035
"FDL16","OUT045",704.813007051362
"FDT16","OUT010",2239.96123801374
"FDN16","OUT018",1421.42010161833
"FDC03","OUT046",3157.24335356915
"DRF60","OUT013",3786.51363113812
"FDS27","OUT027",4616.59962706134
"FDP33","OUT010",2086.99170493051
"FDJ36","OUT018",1376.95567997549
"NCR42","OUT013",611.230887953349
"FDV14","OUT017",1503.23440747431
"NCP42","OUT035",3232.0991653552
"FDB50","OUT027",2739.07827113809
"NCC30","OUT027",4258.2778144549
"FDA23","OUT018",1364.03823309224
"FDW16","OUT017",1627.29281636829
"FDQ52","OUT010",1970.53623647767
"FDB58","OUT049",2474.60788117579
"NCP29","OUT049",1106.11130890404
"NCM05","OUT045",4053.86667891366
"FDO25","OUT013",3342.54815613769
"NCM54","OUT046",1998.48889771166
"NCL54","OUT046",2747.70655406085
"FDL39","OUT010",1014.23000533151
"FDF53","OUT018",2623.05156515133
"NCQ42","OUT035",2135.88092826471
"FDF58","OUT013",1061.078179728
"FDZ04","OUT035",1185.06074796791
"FDE26","OUT019",402.373031751517
"FDS60","OUT017",2961.08939299503
"FDV58","OUT017",3215.95036894331
"FDM04","OUT045",839.882120332101
"FDE08","OUT035",2507.66207577827
"NCB43","OUT049",3026.73279892281
"FDU11","OUT010",-43.7264680408528
"FDF22","OUT019",1454.31438241354
"FDE24","OUT013",2315.0419800271
"DRJ49","OUT046",2055.42813992649
"NCQ53","OUT035",3848.65111244993
"NCL41","OUT013",653.316939029535
"FDR22","OUT013",1844.27805800961
"FDH04","OUT035",1678.11604782452
"DRH15","OUT045",653.961372840167
"FDY40","OUT049",954.390364314374
"NCI17","OUT035",1683.7854556868
"NCC18","OUT013",2747.91439576728
"FDY28","OUT027",4820.65838513778
"FDB45","OUT027",3114.03147519376
"NCL30","OUT018",1707.0677928863
"FDM10","OUT017",3466.31744479067
"FDH22","OUT027",3449.08246722679
"NCZ53","OUT017",3111.72850044053
"NCI18","OUT013",3531.32746586126
"FDH14","OUT027",3793.35337635932
"FDR36","OUT027",2225.94171453007
"FDW01","OUT045",2378.41712970255
"FDK02","OUT027",3353.07580435314
"FDJ02","OUT018",2143.68816864894
"FDU55","OUT013",4142.42514874703
"NCV18","OUT027",2794.88238671095
"FDH14","OUT018",2014.4011142237
"FDZ37","OUT045",1428.96771763505
"FDX49","OUT049",3764.58634703646
"NCD43","OUT046",1664.90891199959
"FDZ07","OUT013",1061.7276226169
"FDK43","OUT035",2159.82454157724
"FDR32","OUT018",3370.55955138759
"FDT39","OUT013",2513.26076153351
"NCV54","OUT017",2000.47476687734
"FDF38","OUT018",504.908513101125
"FDV60","OUT046",3157.40143621485
"FDH44","OUT027",3836.0129352265
"FDS21","OUT046",1027.31356620542
"NCL41","OUT045",556.977436018028
"FDM46","OUT017",1601.17921652338
"FDU27","OUT045",770.736618412874
"NCJ54","OUT017",3761.61743728558
"DRG51","OUT018",2381.28745454634
"NCA29","OUT019",814.133206393678
"FDR47","OUT045",3014.57549668807
"NCL19","OUT027",3732.2970947185
"DRG01","OUT049",1348.97129147769
"FDG10","OUT046",994.930964458775
"NCV05","OUT049",2538.74540068087
"NCH18","OUT019",1927.5772472847
"FDV14","OUT018",1127.65779441723
"DRJ23","OUT035",3153.04421069568
"DRJ11","OUT046",2958.99697476843
"FDZ03","OUT017",3107.6014807571
"FDI27","OUT010",-1087.82773031302
"FDJ14","OUT018",1120.34433892043
"FDU32","OUT017",2029.67430142352
"FDD47","OUT027",4209.66612724244
"DRF36","OUT035",3165.14333909746
"FDM21","OUT046",4061.05032087784
"FDV10","OUT018",508.264248296
"FDH60","OUT018",2848.9289782744
"FDX47","OUT010",630.180193679511
"FDT19","OUT019",893.220804372489
"FDO11","OUT045",3934.55122185476
"FDH24","OUT027",3981.27398216948
"FDL02","OUT018",1468.52242738503
"FDB02","OUT049",2961.3086856003
"FDA43","OUT046",3114.76932481793
"FDG52","OUT045",722.769087350715
"DRC12","OUT013",3030.24709489759
"FDY37","OUT018",2070.06885572429
"NCU18","OUT045",2198.70240120326
"FDU09","OUT035",1107.15064715628
"DRJ25","OUT027",2241.30702371199
"DRE12","OUT018",1472.51321785064
"DRL47","OUT017",2062.40592753699
"DRK01","OUT046",1529.17101401198
"FDC22","OUT019",1146.24673164017
"FDG44","OUT013",890.002020821244
"FDW04","OUT035",2252.09533389652
"FDK09","OUT049",3698.20016169212
"NCN43","OUT035",2074.52311191969
"FDG04","OUT049",3101.19298349988
"FDH32","OUT010",-383.377372099006
"DRI47","OUT017",2449.05739146387
"DRE15","OUT013",1277.53241176546
"FDY11","OUT035",1274.055866601
"FDO60","OUT049",841.496279440732
"FDQ20","OUT018",452.397909711214
"FDO57","OUT027",4013.66689469457
"FDT14","OUT019",28.9656290520461
"FDA57","OUT049",790.026268897468
"DRN35","OUT017",731.218847441964
"FDJ03","OUT046",887.773966315972
"FDX28","OUT017",1705.9669374928
"DRE25","OUT045",1395.17740818895
"FDR09","OUT046",4094.64919034749
"FDB23","OUT035",3770.50368085703
"FDO08","OUT045",2608.03748646355
"FDQ23","OUT049",1720.48036632667
"FDW04","OUT013",2138.54207223561
"DRK13","OUT010",1196.7277930977
"NCL17","OUT027",3713.06317516024
"FDY21","OUT035",3219.45722718732
"FDJ38","OUT027",4506.7089233196
"FDA37","OUT019",143.682599001087
"FDV43","OUT013",785.243723417155
"FDL36","OUT046",1489.07863203237
"FDD53","OUT045",643.878129154216
"FDZ19","OUT010",871.430089862074
"FDV21","OUT045",1911.7959363561
"NCL54","OUT018",2470.53038661287
"DRI47","OUT027",3777.05772022047
"DRG03","OUT049",2586.50828030242
"FDG21","OUT013",2467.67194442423
"FDW03","OUT018",1434.5502435605
"NCI55","OUT046",1903.8098752268
"DRC36","OUT019",936.377248339531
"FDH22","OUT017",2110.18421746828
"FDV20","OUT045",1986.9978653178
"NCU41","OUT027",4487.53508970596
"FDN46","OUT027",3144.32036084272
"FDK50","OUT045",2533.08278484704
"NCA05","OUT027",3798.63769798254
"DRH01","OUT018",2467.05548573569
"FDT08","OUT018",2142.99690055124
"FDM08","OUT018",3318.37101477302
"FDZ07","OUT035",1163.90363817002
"FDS22","OUT017",920.728406139034
"FDV35","OUT027",3942.85599401966
"FDI28","OUT010",-613.015081741545
"FDW58","OUT027",3171.7409666697
"FDT52","OUT045",3848.62673770253
"FDY34","OUT046",2690.33346465633
"FDR10","OUT046",2587.60037249058
"FDK57","OUT017",2021.26223084272
"FDR02","OUT027",3208.02424726331
"FDX49","OUT046",3690.50603200971
"FDQ20","OUT046",718.55529564649
"DRK23","OUT045",3882.34837320794
"NCW06","OUT046",3025.73239721725
"FDR31","OUT017",2496.57631052232
"NCE43","OUT013",2704.69463552099
"DRO59","OUT027",2709.40064575678
"FDN09","OUT049",3966.93043103782
"FDR11","OUT046",2615.35514469421
"FDO57","OUT013",2604.31114671268
"NCX18","OUT017",3220.06076666258
"FDB05","OUT018",3614.22743661033
"FDQ08","OUT018",756.833473325173
"NCG43","OUT035",1622.88417286965
"FDJ56","OUT013",1647.34807208756
"FDA13","OUT010",-1283.55065677334
"FDO56","OUT017",2008.68056039724
"FDB37","OUT018",3561.02461811743
"FDZ02","OUT018",1326.49616586663
"FDQ24","OUT046",3943.06896637048
"FDM16","OUT013",1312.61542549325
"FDU35","OUT049",1685.62334648884
"FDT35","OUT035",2875.65316109418
"NCX30","OUT049",3983.9874448594
"FDG04","OUT017",3105.61627926061
"FDI12","OUT035",1592.53468166512
"FDE35","OUT035",1164.35558987185
"NCP14","OUT027",3113.3923691406
"NCY53","OUT045",1653.80515480231
"FDP49","OUT017",1056.90232983021
"FDQ04","OUT017",824.18289307634
"FDM39","OUT035",2986.56907832336
"FDO58","OUT019",702.886780048543
"FDC56","OUT017",1985.46645891046
"NCQ54","OUT046",2662.09749056779
"FDV10","OUT027",2229.14008211187
"NCK17","OUT046",690.860060957326
"NCF55","OUT027",2084.33208618995
"FDV33","OUT013",4176.96269060813
"NCH29","OUT019",-384.46300799126
"FDA37","OUT027",3481.57051558804
"FDH46","OUT018",1403.26710804563
"FDS25","OUT035",1929.38843904669
"FDH04","OUT027",2950.93527715461
"FDX52","OUT046",3097.96428767317
"NCD42","OUT017",741.924233836513
"FDW47","OUT017",2047.89850596435
"FDL25","OUT027",2978.4455732099
"NCJ06","OUT010",-35.7401355642796
"FDY09","OUT013",2818.3820573597
"FDS40","OUT046",671.677325419682
"FDH41","OUT017",3506.84050030839
"FDG38","OUT035",1582.06547635543
"FDU03","OUT027",4361.45842079786
"FDV20","OUT046",2056.72841806816
"DRB13","OUT045",2981.8495543697
"NCQ30","OUT013",1919.44384584002
"NCH06","OUT013",3874.62225542201
"FDU50","OUT018",1547.49598314022
"NCO42","OUT019",411.454163838491
"FDW09","OUT018",1099.13850648854
"FDH04","OUT013",1544.14229187892
"FDC21","OUT045",1707.87034966553
"FDL21","OUT049",853.906399490519
"FDM46","OUT010",-438.974112433155
"FDT22","OUT019",-931.40135480512
"FDB28","OUT035",3277.12546438411
"FDI12","OUT018",1204.7382212007
"FDA28","OUT045",1979.48981633157
"FDF59","OUT013",2062.49695318504
"FDM45","OUT027",3430.15698300197
"FDQ56","OUT017",1449.59221337393
"FDR46","OUT049",2437.55823844023
"FDT01","OUT013",3419.22419621395
"FDD16","OUT027",2681.38892340416
"NCU30","OUT010",619.871847206476
"FDM40","OUT010",374.930627336969
"FDI56","OUT035",1643.30028987497
"NCS30","OUT013",2000.015080535
"FDU08","OUT017",1712.73841430738
"FDX51","OUT027",4606.95786490367
"FDA43","OUT045",3063.33337587228
"FDX59","OUT010",-1290.73849784961
"FDC37","OUT018",1435.228097663
"FDP58","OUT013",3486.53447981339
"NCY42","OUT035",2416.17514002084
"FDF21","OUT018",2790.63288361109
"FDU10","OUT027",2180.2540184775
"DRL47","OUT018",1677.88795996506
"FDA58","OUT018",3473.68956826593
"FDJ22","OUT049",3159.79070806748
"FDK50","OUT046",2580.11381971981
"FDO38","OUT035",1430.377026953
"DRF60","OUT035",3916.97733513357
"NCZ42","OUT019",1826.373770358
"FDD35","OUT049",2003.87272436953
"FDL25","OUT045",1456.48240739405
"FDJ16","OUT013",963.838276458372
"DRK59","OUT049",3784.05225885721
"FDI50","OUT046",3697.84151324218
"NCB19","OUT045",1311.4140448605
"DRI37","OUT035",1087.985946642
"FDA14","OUT027",3836.44980864184
"FDC08","OUT018",3351.75320894151
"FDS45","OUT046",1702.10098027738
"FDI21","OUT049",1148.2479112909
"DRJ47","OUT035",2909.14324814828
"DRE37","OUT027",4437.13807268488
"FDT55","OUT018",2315.69710431917
"NCG42","OUT027",3463.95327636817
"FDA31","OUT049",2815.82535615397
"NCW42","OUT046",3482.14167989634
"FDF50","OUT017",3161.98618250446
"FDK56","OUT049",3061.16070625359
"FDX10","OUT035",827.706847208922
"NCK07","OUT027",4050.76302691686
"FDZ49","OUT017",3648.46160061261
"FDR33","OUT013",1773.20673924293
"FDO44","OUT018",1500.2576061626
"FDA20","OUT046",2959.97198464842
"NCL30","OUT045",1927.83991484051
"FDI05","OUT019",-644.440625206871
"FDQ12","OUT018",3349.53698425454
"FDH47","OUT017",1686.96005004903
"FDH34","OUT018",2692.43000824026
"FDF29","OUT046",2134.44155453309
"FDG40","OUT018",357.856421890924
"NCE18","OUT017",4018.47545866157
"FDP21","OUT010",1140.40012435078
"FDY50","OUT013",1443.25845575553
"FDB36","OUT049",2167.55435076532
"NCZ29","OUT049",2087.91229914828
"FDU20","OUT018",1659.19064349439
"FDO56","OUT013",1957.25664874702
"FDW31","OUT049",3292.2655947262
"DRH59","OUT013",1262.92306850079
"NCB30","OUT017",3227.6316580981
"FDK43","OUT027",3490.11110222437
"FDW43","OUT045",3596.76757708647
"NCL19","OUT017",2372.63846769409
"FDJ27","OUT046",1640.93792075506
"FDC45","OUT046",2702.00849954861
"FDY40","OUT035",1033.9828603264
"NCM41","OUT035",1614.28463491111
"NCK18","OUT019",731.063460984559
"FDP37","OUT049",2137.29178418271
"FDA27","OUT027",5517.09705277012
"NCX30","OUT035",4029.64436933504
"FDR09","OUT017",4146.74961731561
"FDG08","OUT027",4237.3257873121
"NCU30","OUT013",2617.65018658458
"FDB16","OUT017",1540.3231384979
"FDM16","OUT017",1379.16003847753
"FDC48","OUT013",1387.37037868825
"NCF18","OUT046",2985.49177284011
"FDU46","OUT018",1204.39236856754
"FDH41","OUT018",3119.15069940182
"NCN42","OUT010",407.891798641418
"FDU49","OUT046",1475.30035446956
"FDB20","OUT027",2741.73919827648
"FDG50","OUT019",-429.567032167808
"FDW20","OUT045",1864.35106162045
"NCO55","OUT049",1817.57672591552
"FDX48","OUT046",2531.33740578738
"FDU48","OUT046",2093.18563217207
"FDR48","OUT019",527.605124978459
"FDK27","OUT013",1999.71393715201
"FDT35","OUT013",2718.01298804549
"FDN12","OUT049",1852.55174576564
"NCE31","OUT019",-1328.35878153296
"FDL21","OUT017",869.406401877425
"FDV56","OUT017",1869.52036335722
"FDR16","OUT017",3515.73948588829
"NCP41","OUT049",1823.53261260134
"FDJ27","OUT013",1693.93997790809
"FDA07","OUT017",2094.69397494729
"FDK55","OUT049",1547.43670456505
"FDM33","OUT049",3588.47578719125
"FDY46","OUT046",2976.33108455598
"FDD36","OUT046",1891.709651405
"FDB12","OUT027",3129.02798546381
"FDF28","OUT019",146.661998276813
"NCE07","OUT019",402.76122956171
"FDW50","OUT027",4100.09829433722
"NCW18","OUT017",3818.82037985094
"NCJ17","OUT019",-566.772237613916
"DRZ24","OUT010",-38.8782491486103
"FDS07","OUT035",1980.64290023241
"NCW05","OUT010",-265.136083467888
"FDZ22","OUT018",1097.55283150909
"FDK02","OUT046",1875.91407561893
"FDZ45","OUT027",4579.8676412413
"FDL25","OUT046",1501.37891308317
"FDS08","OUT045",2717.97661153558
"NCZ42","OUT027",5159.66349460504
"FDX57","OUT035",1753.50278877352
"FDF21","OUT046",3069.17789470858
"FDJ56","OUT018",1290.91776823115
"FDX10","OUT013",708.984434410648
"DRG48","OUT035",2457.65114570854
"DRN37","OUT046",2654.7850966056
"NCY41","OUT018",318.228923138454
"FDN28","OUT045",1626.61467802831
"FDE34","OUT045",2819.38875123638
"FDR10","OUT045",2567.95554076534
"FDC32","OUT017",1595.26040677011
"DRG13","OUT046",2618.24780995435
"FDP59","OUT049",1807.78261147789
"NCT53","OUT010",688.982315019895
"FDL57","OUT027",5552.76592201507
"FDN32","OUT010",1047.74385822914
"FDK09","OUT018",3317.89453483125
"FDA52","OUT010",949.039135881728
"FDC57","OUT049",3204.00899616568
"FDI09","OUT035",3939.73367345256
"NCB07","OUT046",3106.73884824712
"FDP26","OUT035",1783.22833798831
"FDP40","OUT027",3252.7787868988
"FDL15","OUT013",2471.41747843901
"FDV07","OUT046",1791.76532210961
"FDS03","OUT017",1149.47407504686
"FDE50","OUT049",3102.48617658734
"FDQ15","OUT017",1418.71004317519
"FDQ33","OUT010",499.234325277476
"FDT22","OUT013",975.933939334656
"DRO35","OUT035",2003.64799556954
"FDJ41","OUT049",4214.56888306586
"FDQ27","OUT035",1848.19899991383
"FDC26","OUT017",1889.90986772706
"NCF43","OUT027",3736.31095692111
"NCR50","OUT035",2580.34901447027
"FDE39","OUT018",1631.83401758473
"FDN49","OUT027",2176.67164285623
"DRG11","OUT035",1827.30438915765
"NCA18","OUT049",1940.82386669379
"FDM36","OUT018",2522.83554548159
"FDW32","OUT017",1531.06596715177
"NCQ18","OUT010",-378.665731084382
"FDX14","OUT027",2718.57545743466
"FDD46","OUT017",2521.02429943166
"FDI34","OUT019",1803.54103582844
"NCJ17","OUT035",1490.14758356931
"FDB52","OUT035",4204.46425249992
"FDV55","OUT018",2045.3223317268
"FDC57","OUT046",3082.44013462671
"FDB29","OUT046",1880.18452815759
"NCO43","OUT035",1711.79578384452
"FDG44","OUT045",788.232080851985
"FDJ34","OUT045",1978.66666605837
"FDH40","OUT049",1494.97492809112
"NCD07","OUT027",3216.26571453402
"FDB41","OUT017",902.98141919756
"FDH47","OUT018",1305.86522430328
"DRK37","OUT035",3110.50249502573
"FDM25","OUT019",967.346747902695
"NCX06","OUT045",2821.02247371086
"NCS05","OUT017",2193.29611127913
"FDS39","OUT045",2231.5943756638
"FDC47","OUT027",5025.40130717486
"FDG20","OUT013",2907.78225580445
"DRL23","OUT017",1790.1687948554
"FDY33","OUT013",2612.34474501429
"NCH18","OUT045",3758.27353900396
"FDX47","OUT035",2677.96792625613
"NCB06","OUT045",2452.98706714886
"FDP36","OUT049",977.138110592262
"FDW44","OUT018",2527.64489203734
"NCU41","OUT018",2746.05797016883
"NCS17","OUT046",1516.33934688447
"FDD46","OUT035",2610.71106878838
"FDE45","OUT017",2948.71095244188
"FDI09","OUT017",3890.64618645568
"NCJ54","OUT010",1754.8029550387
"NCA29","OUT018",2462.108185744
"NCN41","OUT027",3373.76598134761
"FDY34","OUT035",2836.17008537218
"NCG55","OUT035",1973.0595407712
"DRM49","OUT046",754.188582348745
"NCB42","OUT049",1929.63823938164
"FDE58","OUT045",1788.32855342434
"DRJ25","OUT013",839.389450595745
"FDS47","OUT010",-523.881314444371
"FDY21","OUT049",3227.21917701749
"NCI54","OUT013",1790.03402609463
"FDO24","OUT017",2625.29531473277
"FDY43","OUT035",2844.67562894808
"FDF35","OUT018",1421.76987497414
"NCP29","OUT019",-916.868942128804
"FDN28","OUT027",3120.50113340061
"FDJ50","OUT018",603.011901222259
"FDQ14","OUT027",3882.56614158841
"FDC37","OUT035",1884.71711089182
"FDN08","OUT046",1922.25602936544
"FDD04","OUT035",2435.38877487371
"FDW34","OUT018",3577.75515062088
"FDP04","OUT017",1165.53123131182
"NCG07","OUT017",3074.3733981343
"NCN14","OUT018",2619.88323816865
"FDJ16","OUT045",875.999869565194
"NCM42","OUT045",1639.98721828083
"NCF19","OUT046",815.321404943771
"FDY21","OUT018",2834.68536473563
